timestamp[ns],gyro[rad s^-1]/x,gyro[rad s^-1]/y,gyro[rad s^-1]/z,accel/x[m s^-2],accel/y[m s^-2],accel/z[m s^-2]
1403636625028555500,-0.024434610,-0.258308729,-0.065624380,9.806650000,-0.212477417,-4.658158750
1403636625033555500,-0.042586034,-0.238062910,-0.113795467,9.659550250,0.449471458,-3.170816833
1403636625038555500,-0.037699112,-0.256214334,-0.046076692,10.615698625,0.236994042,-2.337251583
1403636625043555500,-0.040491639,-0.224100276,-0.035604717,9.062979042,0.081722083,-3.791904667
1403636625048555500,-0.042586034,-0.247138622,0.011868239,10.754626167,0.294199500,-4.993219292
1403636625053555500,-0.043284165,-0.178721715,0.002792527,8.703401875,-0.482160292,-0.997009417
1403636625058555500,-0.025830873,-0.259704993,-0.021642083,12.078523917,-0.236994042,-4.527403417
1403636625063555500,-0.013264502,-0.282045207,0.006981317,7.837147792,-0.514849125,-3.456844125
1403636625068555500,0.016057029,-0.169646003,-0.046774824,10.215260417,0.269682875,-3.154472417
1403636625073555500,-0.010471976,-0.300196631,0.048869219,9.487933875,0.433127042,-2.803067458
1403636625078555500,-0.003490659,-0.186401164,-0.023736478,10.403221208,0.326888333,-5.622479333
1403636625083555500,-0.031415927,-0.279950812,0.106116019,7.927042083,0.392266000,-2.231012875
1403636625088555500,0.015358897,-0.188495559,0.002792527,12.380895625,-0.245166250,-3.751043625
1403636625093555500,0.020245819,-0.235270383,0.124965574,9.724927917,-0.866254083,-3.906315583
1403636625098555500,0.064926248,-0.120776784,0.023736478,10.100849500,0.122583125,-3.285227750
1403636625103555500,0.059341195,-0.201760062,0.173834793,9.872027667,0.236994042,-4.372131458
1403636625108555500,0.041887902,-0.026529005,0.085172067,7.976075333,0.302371708,-2.892961750
1403636625113555500,0.023038346,-0.133343155,0.180816111,11.996801833,0.776359792,-5.009563708
1403636625118555500,0.023038346,-0.080983277,0.222704013,7.665531417,-0.849909667,-2.819411875
1403636625123555500,0.080285146,-0.018849556,0.246440490,10.452254458,-0.596571208,-2.647795500
1403636625128555500,0.100530965,-0.123569311,0.284139602,8.458235625,-0.424954833,-3.219850083
1403636625133555500,0.123569311,-0.064926248,0.234572251,9.904716500,0.637432250,-4.331270417
1403636625138555500,0.094247780,-0.131946891,0.292517183,9.357178542,0.302371708,-1.838746875
1403636625143555500,0.076794487,-0.076096355,0.212232037,9.594172583,1.274864500,-3.751043625
1403636625148555500,0.045378561,-0.134041287,0.326725636,9.340834125,0.040861042,-4.380303667
1403636625153555500,0.046774824,-0.028623400,0.219911486,10.264293667,-0.032688833,-2.247357292
1403636625158555500,0.075398224,-0.074700092,0.310668607,11.596363625,-0.424954833,-4.478370167
1403636625163555500,0.101229097,0.097738438,0.208741379,7.641014792,-0.457643667,-3.105439167
1403636625168555500,0.119380521,0.025132741,0.239459173,12.070351708,0.465815875,-4.159654042
1403636625173555500,0.087964594,0.088662726,0.216420827,8.343824708,0.849909667,-2.647795500
1403636625178555500,0.064228116,0.189891823,0.215722696,10.901725917,0.498504708,-4.462025750
1403636625183555500,0.034208453,0.090058989,0.246440490,8.082314042,0.465815875,-2.680484333
1403636625188555500,0.037000980,0.171740398,0.195476876,10.125366125,-0.163444167,-3.358777625
1403636625193555500,0.060039326,0.017453293,0.265988178,8.008764167,-0.547537958,-2.892961750
1403636625198555500,0.076794487,0.134739418,0.193382481,9.782133375,-0.057205458,-3.154472417
1403636625203555500,0.097738438,-0.018849556,0.275762022,8.809640583,-0.302371708,-3.702010375
1403636625208555500,0.080983277,0.127059970,0.189193691,9.561483750,0.931631750,-3.685665958
1403636625213555500,0.066322512,0.004886922,0.259006861,10.329671333,1.054214875,-4.274064958
1403636625218555500,0.048869219,0.198269403,0.195476876,7.951558708,-0.359577167,-2.149290792
1403636625223555500,0.051661746,0.148702052,0.222005881,11.236786458,0.114410917,-4.592781083
1403636625228555500,0.060737458,0.185004901,0.191986218,7.918869875,-0.490332500,-2.337251583
1403636625233555500,0.087266463,0.223402144,0.222005881,10.901725917,0.236994042,-4.094276375
1403636625238555500,0.065624380,0.220609617,0.215722696,7.902525458,0.506676917,-2.051224292
1403636625243555500,0.043982297,0.239459173,0.203854457,9.013945792,0.424954833,-3.636632708
1403636625248555500,0.034208453,0.177325452,0.218515222,7.305954250,0.245166250,-1.078731500
1403636625253555500,0.045378561,0.199665666,0.191288086,9.234595417,-0.482160292,-3.563082833
1403636625258555500,0.063529985,0.164759081,0.198967535,7.036271375,-0.138927542,-0.849909667
1403636625263555500,0.062133721,0.175231057,0.175231057,8.335652500,0.024516625,-3.595771667
1403636625268555500,0.053058009,0.138928208,0.180117979,6.684866417,0.441299250,-1.454653083
1403636625273555500,0.045378561,0.159872159,0.182212374,9.536967125,0.245166250,-3.178989042
1403636625278555500,0.067020643,0.135437550,0.174532925,6.987238125,-0.375921583,-1.454653083
1403636625283555500,0.078888882,0.215024564,0.168947872,9.708583500,0.073549875,-4.004382083
1403636625288555500,0.071907565,0.155683369,0.180816111,5.540757250,0.351404958,-1.503686333
1403636625293555500,0.049567351,0.206646983,0.153588974,9.724927917,0.245166250,-4.037070917
1403636625298555500,0.041887902,0.197571271,0.175231057,5.646995958,0.776359792,-1.242175667
1403636625303555500,0.026529005,0.198967535,0.159174028,10.109021708,-0.653776667,-3.979865458
1403636625308555500,0.056548668,0.226892803,0.169646003,3.824593500,0.817220833,-0.735498750
1403636625313555500,0.055152404,0.119380521,0.171740398,9.438900625,-1.642613875,-3.857282333
1403636625318555500,0.100530965,0.243647964,0.159872159,5.965712083,0.972492792,-1.650786083
1403636625323555500,0.059341195,0.104719755,0.159872159,8.899534875,-0.751843167,-4.004382083
1403636625328555500,0.074700092,0.259704993,0.138928208,4.592781083,2.092085333,-0.588399000
1403636625333555500,0.012566371,0.102625360,0.121474916,7.959730917,-1.005181625,-3.244366708
1403636625338555500,0.053058009,0.187797428,0.115889862,5.704201417,0.261510667,-2.157463000
1403636625343555500,0.026529005,0.055152404,0.097738438,7.175198917,-0.032688833,-3.620288292
1403636625348555500,0.082379541,0.154985238,0.141022604,6.480561208,-0.457643667,-1.797885833
1403636625353555500,0.044680429,0.000000000,0.098436570,7.722736875,0.375921583,-2.598762250
1403636625358555500,0.054454273,0.085172067,0.136135682,5.671512583,0.964320583,-2.010363250
1403636625363555500,0.023736478,-0.088662726,0.097738438,7.493915042,-0.286027292,-1.904124542
1403636625368555500,0.021642083,0.038397244,0.085172067,8.221241583,0.514849125,-2.835756292
1403636625373555500,0.023038346,-0.085172067,0.112399204,5.369140875,0.555710167,-2.108429750
1403636625378555500,0.013962634,-0.021642083,0.082379541,9.349006333,0.817220833,-2.892961750
1403636625383555500,0.037699112,-0.022340214,0.099832833,7.028099167,0.024516625,-2.500695750
1403636625388555500,0.006981317,0.020943951,0.063529985,10.427737833,-0.923459542,-3.963521042
1403636625393555500,0.038397244,-0.027227136,0.078190750,5.548929458,1.266692292,-1.470997500
1403636625398555500,0.025132741,-0.043284165,0.079587014,9.684066875,-1.430136458,-3.489532958
1403636625403555500,0.038397244,-0.019547688,0.070511302,5.066769167,1.765197000,-1.879607917
1403636625408555500,0.009075712,-0.119380521,0.106814150,8.932223708,-0.702809917,-4.110620792
1403636625413555500,0.020245819,-0.020943951,0.071209433,7.395848542,0.702809917,-1.904124542
1403636625418555500,0.004188790,-0.170344135,0.087964594,7.927042083,-0.269682875,-3.407810875
1403636625423555500,0.027925268,-0.041887902,0.056548668,8.155863917,-0.220649625,-1.699819333
1403636625428555500,0.018849556,-0.182212374,0.056548668,7.967903125,0.253338458,-3.366949833
1403636625433555500,0.035604717,-0.020943951,0.064228116,8.351996917,0.947976167,-1.871435708
1403636625438555500,0.011868239,-0.194080613,0.062133721,8.556302125,0.008172208,-3.742871417
1403636625443555500,0.018849556,-0.014660766,0.042586034,8.302963667,0.163444167,-2.100257542
1403636625448555500,-0.004188790,-0.201061930,0.074700092,8.074141833,-0.065377667,-3.317916583
1403636625453555500,0.024434610,-0.025132741,0.042586034,8.825985000,-0.637432250,-2.304562750
1403636625458555500,0.024434610,-0.191288086,0.068416907,7.199715542,0.335060542,-3.146300208
1403636625463555500,0.045378561,-0.028623400,0.086568331,9.079323458,-0.384093792,-3.309744375
1403636625468555500,0.014660766,-0.152192711,0.106814150,7.869836625,1.258520083,-2.803067458
1403636625473555500,0.014660766,0.017453293,0.119380521,8.793296167,-0.441299250,-2.884789542
1403636625478555500,-0.001396263,-0.148702052,0.106116019,8.597163167,0.400438208,-2.288218333
1403636625483555500,0.021642083,0.041887902,0.092851516,9.749444542,-0.596571208,-2.051224292
1403636625488555500,0.024434610,-0.127059970,0.084473936,8.850501625,-0.098066500,-3.873626750
1403636625493555500,0.031415927,0.071907565,0.060039326,9.316317500,0.367749375,-2.615106667
1403636625498555500,0.013264502,-0.113795467,0.120776784,8.719746292,0.416782625,-3.350605417
1403636625503555500,-0.002792527,0.069115038,0.035604717,9.814822208,-0.245166250,-2.582417833
1403636625508555500,0.014660766,-0.104719755,0.115889862,8.850501625,-0.400438208,-3.334261000
1403636625513555500,0.027925268,0.048171087,0.013962634,9.724927917,0.106238708,-2.361768208
1403636625518555500,0.046774824,-0.114493599,0.119380521,8.850501625,-0.302371708,-3.955348833
1403636625523555500,0.027227136,0.032812190,0.014660766,9.193734375,0.727326542,-1.953157792
1403636625528555500,0.023038346,-0.131946891,0.122173048,10.084505083,-0.032688833,-4.323098208
1403636625533555500,-0.011868239,0.042586034,0.033510322,8.940395917,0.956148375,-3.775560250
1403636625538555500,-0.004886922,-0.089360858,0.081681409,10.337843542,-0.343232750,-3.889971167
1403636625543555500,-0.013264502,0.014660766,0.012566371,9.651378042,-0.931631750,-3.440499708
1403636625548555500,0.018849556,-0.053756141,0.046076692,10.795487208,-0.016344417,-3.783732458
1403636625553555500,0.034906585,-0.013962634,0.036302848,9.888372083,-0.122583125,-2.933822792
1403636625558555500,0.039095375,0.039793507,0.055152404,10.754626167,0.130755333,-4.470197958
1403636625563555500,0.016057029,-0.019547688,0.060737458,9.062979042,0.686465500,-3.448671917
1403636625568555500,-0.002792527,0.037699112,0.038397244,10.640215250,0.310543917,-3.187161250
1403636625573555500,-0.016755161,-0.032812190,0.078190750,9.986438583,-0.089894292,-3.816421292
1403636625578555500,-0.010471976,0.069115038,0.002792527,11.163236583,-0.089894292,-3.563082833
1403636625583555500,0.020943951,-0.048869219,0.064926248,10.599354208,-0.833565250,-4.339442625
1403636625588555500,0.037699112,0.060039326,0.004886922,8.785123958,-0.122583125,-3.979865458
1403636625593555500,0.051661746,-0.043982297,0.044680429,11.400230625,0.236994042,-4.617297708
1403636625598555500,0.025132741,0.059341195,-0.015358897,10.059988458,0.498504708,-2.002191042
1403636625603555500,0.019547688,0.023038346,0.026529005,12.691439542,0.351404958,-4.143309625
1403636625608555500,-0.030019663,0.026529005,0.036302848,9.259112042,0.351404958,-3.922660000
1403636625613555500,-0.029321531,0.078190750,0.014660766,11.163236583,0.343232750,-5.418174125
1403636625618555500,-0.018849556,0.023736478,0.054454273,9.961921958,-0.710982125,-4.527403417
1403636625623555500,-0.004886922,0.098436570,0.002792527,10.337843542,-0.408610417,-3.808249083
1403636625628555500,0.033510322,0.083775804,0.053756141,11.016136833,0.277855083,-3.178989042
1403636625633555500,0.026529005,0.078190750,-0.011868239,11.130547750,-0.384093792,-2.909306167
1403636625638555500,0.034906585,0.080983277,0.068416907,11.449263875,0.563882375,-4.118793000
1403636625643555500,-0.007679449,0.094945911,0.030019663,10.370532375,0.163444167,-3.636632708
1403636625648555500,0.001396263,0.116587994,0.097040306,11.555502583,0.482160292,-4.821602917
1403636625653555500,-0.025132741,0.082379541,0.074700092,8.033280792,-0.408610417,-3.669321542
1403636625658555500,0.014660766,0.079587014,0.036302848,10.615698625,-0.972492792,-3.759215833
1403636625663555500,0.056548668,0.095644043,0.106814150,11.065170083,-0.106238708,-3.170816833
1403636625668555500,0.065624380,0.111002940,0.050963614,12.291001333,-0.228821833,-1.887780125
1403636625673555500,0.086568331,0.131248760,0.152192711,13.149083208,0.784532000,-2.884789542
1403636625678555500,0.034208453,0.124965574,0.094247780,11.637224667,0.400438208,-3.064578125
1403636625683555500,0.022340214,0.158475896,0.136833813,13.051016708,0.670121083,-4.756225250
1403636625688555500,-0.020245819,0.102625360,0.134739418,10.558493167,-0.261510667,-5.377313083
1403636625693555500,0.003490659,0.185703032,0.078888882,11.228614250,-0.465815875,-6.398839125
1403636625698555500,0.021642083,0.150796447,0.107512282,9.716755708,-0.612915625,-5.377313083
1403636625703555500,0.049567351,0.197571271,0.001396263,10.117193917,-0.833565250,-4.527403417
1403636625708555500,0.062831853,0.192684349,0.093549648,9.136528917,0.212477417,-5.491724000
1403636625713555500,0.025830873,0.210835774,0.024434610,7.967903125,0.645604458,-3.710182583
1403636625718555500,0.010471976,0.286233997,0.035604717,10.926242542,0.980665000,-3.007372667
1403636625723555500,-0.023736478,0.212930169,0.097040306,9.872027667,0.400438208,-1.977674417
1403636625728555500,-0.013962634,0.268082573,0.035604717,11.743463375,-0.433127042,-1.683474917
1403636625733555500,0.012566371,0.261799388,0.139626340,11.588191417,-0.171616375,-2.615106667
1403636625738555500,0.019547688,0.232477856,0.000698132,11.996801833,-0.612915625,-2.222840667
1403636625743555500,0.050963614,0.258308729,0.098436570,12.764989417,0.277855083,-3.930832208
1403636625748555500,0.006283185,0.202458193,0.000698132,10.002783000,0.514849125,-3.759215833
1403636625753555500,0.015358897,0.221307749,0.046774824,11.890563125,0.506676917,-5.303763208
1403636625758555500,-0.013264502,0.145909525,0.074700092,9.283628667,0.114410917,-5.091285792
1403636625763555500,0.006981317,0.224100276,0.056548668,9.267284250,-0.653776667,-4.429336917
1403636625768555500,0.018849556,0.175231057,0.150796447,10.721937333,-0.187960792,-5.303763208
1403636625773555500,0.027925268,0.170344135,0.063529985,8.948568125,0.081722083,-3.644804917
1403636625778555500,0.055152404,0.245044227,0.134041287,11.996801833,0.024516625,-4.592781083
1403636625783555500,0.021642083,0.180816111,0.118682389,9.896544292,0.114410917,-2.892961750
1403636625788555500,0.030019663,0.320442451,0.094945911,12.299173542,0.621087833,-2.982856042
1403636625793555500,0.008377580,0.201061930,0.134041287,11.424747250,0.049033250,-2.868445125
1403636625798555500,0.002792527,0.306479817,0.026529005,11.530985958,-0.253338458,-2.680484333
1403636625803555500,0.010471976,0.252723676,0.099134702,11.955940792,0.171616375,-3.424155292
1403636625808555500,0.015358897,0.238761042,0.004188790,10.468598875,-0.433127042,-2.827584083
1403636625813555500,0.052359878,0.262497519,0.157079633,12.135729375,0.204305208,-5.017735917
1403636625818555500,0.029321531,0.232477856,0.109606677,9.790305583,-0.416782625,-4.274064958
1403636625823555500,0.069813170,0.300196631,0.141022604,10.558493167,0.343232750,-4.494714583
1403636625828555500,0.041189770,0.227590934,0.199665666,10.444082250,0.220649625,-4.993219292
1403636625833555500,0.014660766,0.288328392,0.065624380,9.299973083,-0.359577167,-3.939004417
1403636625838555500,0.031415927,0.283441471,0.147305789,10.427737833,0.245166250,-4.372131458
1403636625843555500,0.007679449,0.282045207,0.037699112,9.103840083,0.081722083,-2.590590042
1403636625848555500,0.042586034,0.314857397,0.132645023,10.746453958,0.122583125,-3.751043625
1403636625853555500,0.024434610,0.223402144,0.101927228,8.654368625,0.057205458,-2.190151833
1403636625858555500,0.043284165,0.312763002,0.115191731,11.620880250,0.261510667,-3.023717083
1403636625863555500,0.019547688,0.161268423,0.150098316,9.430728417,-0.147099750,-2.574245625
1403636625868555500,0.016057029,0.234572251,0.078888882,10.909898125,-0.081722083,-3.260711125
1403636625873555500,0.025830873,0.150098316,0.165457213,10.860864875,0.204305208,-3.775560250
1403636625878555500,0.012566371,0.143116999,0.067718775,10.656559667,-0.612915625,-3.056405917
1403636625883555500,0.051661746,0.178721715,0.129154365,12.650578500,0.130755333,-4.895152792
1403636625888555500,0.027227136,0.137531945,0.115889862,9.324489708,0.310543917,-3.587599458
1403636625893555500,0.034906585,0.229685330,0.113795467,11.629052458,0.073549875,-4.609125500
1403636625898555500,0.009075712,0.144513262,0.149400184,9.201906583,-0.040861042,-4.061587542
1403636625903555500,0.031415927,0.205250720,0.115889862,7.861664417,0.318716125,-4.331270417
1403636625908555500,0.035604717,0.146607657,0.182212374,9.087495667,-0.049033250,-4.225031708
1403636625913555500,0.034906585,0.145211394,0.080983277,9.798477792,-0.261510667,-3.170816833
1403636625918555500,0.048171087,0.151494579,0.168947872,10.158054958,0.784532000,-3.399638667
